context_id,label,start,end,code_start,code_end
context-25_3,LAW,0.0,0.0,-1,-1
context-25_4,WHEN,0.0,0.0,-1,-1
context-25_5,PLACE,5.298,5.559,169,181
context-25_5,PERSON,0.0,0.0,-1,-1
context-25_6,ORG,0.0,0.0,-1,-1
context-25_7,LAW,0.0,0.0,-1,-1
context-25_8,WHEN,14.873,15.373,396,407
context-25_8,QUANT,10.149,10.729,266,284
context-25_8,NORP,8.067,8.547,196,213
context-25_8,PLACE,0.0,0.0,-1,-1
context-25_8,ORG,0.0,0.0,-1,-1
context-25_8,PERSON,0.0,0.0,-1,-1
context-25_9,NORP,0.0,0.0,-1,-1
context-25_10,PERSON,0.0,0.0,-1,-1
context-25_11,PERSON,0.0,0.0,-1,-1
context-25_12,PERSON,0.0,0.0,-1,-1
context-25_13,LAW,0.0,0.0,-1,-1
context-25_14,LAW,8.151,10.014,235,288
context-25_14,WHEN,6.088,6.869,182,206
context-25_14,QUANT,4.426,4.626,142,145
context-25_14,ORG,1.843,2.223,57,71
context-25_14,NORP,0.0,0.0,-1,-1
context-25_14,PLACE,0.0,0.0,-1,-1
context-25_14,PERSON,0.0,0.0,-1,-1
context-25_15,ORG,3.948,4.389,118,131
context-25_15,ORG,3.206,3.587,96,108
context-25_15,PERSON,0.0,0.0,-1,-1
context-25_15,QUANT,0.0,0.0,-1,-1
context-25_16,PLACE,0.0,0.0,-1,-1
context-25_17,LAW,0.0,0.0,-1,-1
context-25_18,QUANT,0.0,0.0,-1,-1
context-25_19,LAW,0.0,0.0,-1,-1
context-25_20,NORP,0.0,0.0,-1,-1
context-25_21,PLACE,0.0,0.0,-1,-1
context-25_22,PERSON,0.0,0.0,-1,-1
context-25_23,LAW,0.0,0.0,-1,-1
context-25_24,PLACE,2.268,2.508,65,72
context-25_24,WHEN,0.341,0.783,10,25
context-25_24,LAW,0.0,0.0,-1,-1
context-25_24,ORG,0.0,0.0,-1,-1
context-25_25,ORG,0.0,0.0,-1,-1
context-25_26,PLACE,0.0,0.0,-1,-1
context-25_27,ORG,0.0,0.0,-1,-1
context-25_28,PERSON,0.0,0.0,-1,-1
context-25_29,QUANT,0.0,0.0,-1,-1
context-25_30,PERSON,2.486,3.409,68,95
context-25_30,PERSON,1.925,2.266,53,62
context-25_30,PERSON,0.942,1.524,24,39
context-25_30,NORP,0.0,0.0,-1,-1
context-25_30,QUANT,0.0,0.0,-1,-1
context-25_30,ORG,0.0,0.0,-1,-1
context-25_31,PLACE,0.682,1.444,18,45
context-25_31,NORP,0.0,0.0,-1,-1
context-25_32,PERSON,0.0,0.0,-1,-1
context-25_33,LAW,4.743,6.585,123,177
context-25_33,LAW,7.205,9.707,190,261
context-25_33,PLACE,0.0,0.0,-1,-1
context-25_33,PERSON,0.0,0.0,-1,-1
context-25_34,ORG,2.983,4.525,72,102
context-25_34,QUANT,0.0,0.0,-1,-1
context-25_35,PERSON,15.754,16.635,431,459
context-25_35,PERSON,14.994,15.554,407,425
context-25_35,ORG,3.183,3.523,101,111
context-25_35,ORG,8.548,8.888,230,241
context-25_35,QUANT,0.0,0.0,-1,-1
context-25_35,PLACE,0.0,0.0,-1,-1
context-25_35,NORP,0.0,0.0,-1,-1
context-25_35,WHEN,0.0,0.0,-1,-1
context-25_36,PERSON,6.07,6.29,172,178
context-25_36,ORG,1.763,2.083,52,63
context-25_36,NORP,0.0,0.0,-1,-1
context-25_36,WHEN,0.0,0.0,-1,-1
context-25_37,NORP,0.0,0.0,-1,-1
context-25_38,ORG,2.749,3.271,81,96
context-25_38,WHEN,0.803,1.244,32,42
context-25_38,PERSON,0.0,0.0,-1,-1
context-25_38,PLACE,0.0,0.0,-1,-1
context-25_39,PLACE,0.981,1.321,32,43
context-25_39,QUANT,0.0,0.0,-1,-1
context-25_40,LAW,0.0,0.0,-1,-1
context-25_41,WHEN,5.751,5.992,172,179
context-25_41,ORG,0.0,0.0,-1,-1
context-25_42,ORG,1.896,2.238,65,75
context-25_42,PERSON,0.0,0.0,-1,-1
context-25_43,QUANT,0.0,0.0,-1,-1
context-25_44,LAW,0.0,0.0,-1,-1
context-25_45,QUANT,0.0,0.0,-1,-1
context-25_46,PLACE,4.552,4.893,122,131
context-25_46,QUANT,1.544,1.704,44,48
context-25_46,PERSON,0.0,0.0,-1,-1
context-25_46,LAW,0.0,0.0,-1,-1
context-25_47,WHEN,0.0,0.0,-1,-1
context-25_48,QUANT,0.0,0.0,-1,-1
context-25_49,LAW,0.0,0.0,-1,-1
context-25_50,PLACE,0.0,0.0,-1,-1
context-25_51,PERSON,0.0,0.0,-1,-1
context-25_52,ORG,0.0,0.0,-1,-1
context-25_53,PLACE,1.909,2.412,51,59
context-25_53,ORG,0.0,0.0,-1,-1
context-26_0,ORG,1.462,1.903,35,45
context-26_0,PERSON,0.0,0.0,-1,-1
context-26_1,NORP,0.0,0.0,-1,-1
context-26_2,QUANT,3.368,4.61,81,119
context-26_2,WHEN,1.764,2.365,41,58
context-26_2,PLACE,1.263,1.664,29,39
context-26_2,ORG,0.0,0.0,-1,-1
context-26_2,PERSON,0.0,0.0,-1,-1
context-26_2,LAW,0.0,0.0,-1,-1
context-26_3,WHEN,0.0,0.0,-1,-1
context-26_4,WHEN,0.0,0.0,-1,-1
context-26_5,QUANT,5.074,6.258,138,169
context-26_5,QUANT,2.948,3.53,83,96
context-26_5,QUANT,2.668,2.928,78,83
context-26_5,PLACE,0.682,1.083,15,25
context-26_5,NORP,0.0,0.0,-1,-1
context-26_5,PERSON,0.0,0.0,-1,-1
context-26_5,ORG,0.0,0.0,-1,-1
context-26_5,WHEN,0.0,0.0,-1,-1
context-26_6,ORG,0.0,0.0,-1,-1
context-26_7,PLACE,0.0,0.0,-1,-1
context-26_8,NORP,0.0,0.0,-1,-1
context-26_9,PLACE,14.075,14.415,392,397
context-26_9,WHEN,5.045,5.466,154,161
context-26_9,QUANT,0.0,0.0,-1,-1
context-26_9,ORG,0.0,0.0,-1,-1
context-26_10,PERSON,0.723,1.044,23,31
context-26_10,LAW,0.0,0.0,-1,-1
context-26_11,PLACE,8.095,8.416,232,238
context-26_11,PERSON,3.867,4.388,108,125
context-26_11,WHEN,0.12,0.681,4,21
context-26_11,NORP,0.0,0.0,-1,-1
context-26_11,QUANT,0.0,0.0,-1,-1
context-26_11,LAW,0.0,0.0,-1,-1
context-26_12,PERSON,9.387,10.067,253,274
context-26_12,QUANT,0.0,0.0,-1,-1
context-26_13,PLACE,9.087,9.527,252,259
context-26_13,PLACE,12.729,12.97,339,345
context-26_13,PLACE,18.173,18.374,466,471
context-26_13,PLACE,25.279,25.579,668,672
context-26_13,PERSON,0.701,0.981,20,27
context-26_13,LAW,0.0,0.0,-1,-1
context-26_13,ORG,0.0,0.0,-1,-1
context-26_13,QUANT,0.0,0.0,-1,-1
context-26_13,WHEN,0.0,0.0,-1,-1
context-26_13,NORP,0.0,0.0,-1,-1
context-26_14,NORP,9.112,9.412,254,265
context-26_14,WHEN,3.905,4.185,116,122
context-26_14,PERSON,2.443,2.824,68,81
context-26_14,PLACE,0.0,0.0,-1,-1
context-26_14,LAW,0.0,0.0,-1,-1
context-26_14,QUANT,0.0,0.0,-1,-1
context-26_15,WHEN,0.0,0.0,-1,-1
context-26_16,WHEN,6.359,6.599,195,202
context-26_16,QUANT,0.0,0.0,-1,-1
context-26_17,PERSON,14.596,16.578,385,436
context-26_17,ORG,11.232,13.935,299,369
context-26_17,PLACE,10.712,11.132,284,297
context-26_17,NORP,7.568,7.949,203,213
context-26_17,WHEN,0.0,1.261,-1,33
context-26_17,QUANT,0.0,0.0,-1,-1
context-26_17,LAW,0.0,0.0,-1,-1
context-26_18,PLACE,6.493,6.854,172,182
context-26_18,ORG,5.01,5.932,135,160
context-26_18,PLACE,3.066,3.367,85,93
context-26_18,QUANT,0.0,0.0,-1,-1
context-26_18,PERSON,0.0,0.0,-1,-1
context-26_18,NORP,0.0,0.0,-1,-1
context-26_19,PLACE,0.281,1.024,7,33
context-26_19,QUANT,0.0,0.0,-1,-1
context-26_20,PLACE,7.047,7.348,188,197
context-26_20,WHEN,0.0,0.0,-1,-1
context-26_21,ORG,0.0,0.0,-1,-1
context-26_22,WHEN,0.0,0.0,-1,-1
context-26_23,PERSON,0.0,0.0,-1,-1
context-26_24,QUANT,0.0,0.0,-1,-1
context-26_25,PLACE,12.578,12.898,349,360
context-26_25,QUANT,12.057,12.157,331,335
context-26_25,PLACE,2.584,2.864,66,77
context-26_25,PLACE,11.536,11.836,318,326
context-26_25,NORP,0.0,0.0,-1,-1
context-26_25,ORG,0.0,0.0,-1,-1
context-26_25,WHEN,0.0,0.0,-1,-1
context-26_25,LAW,0.0,0.0,-1,-1
context-26_26,QUANT,0.0,0.0,-1,-1
context-26_27,PLACE,8.312,8.753,216,222
context-26_27,QUANT,5.188,6.289,135,166
context-26_27,WHEN,1.362,2.243,40,58
context-26_27,PLACE,0.3,0.521,7,15
context-26_27,ORG,0.0,0.0,-1,-1
context-26_27,PERSON,0.0,0.0,-1,-1
context-26_27,LAW,0.0,0.0,-1,-1
context-26_27,NORP,0.0,0.0,-1,-1
context-26_28,LAW,18.838,19.099,532,537
context-26_28,PLACE,16.076,16.496,453,463
context-26_28,PLACE,14.714,15.075,421,433
context-26_28,ORG,9.99,10.41,276,290
context-26_28,LAW,4.685,5.045,135,145
context-26_28,PERSON,1.962,2.302,64,76
context-26_28,QUANT,0.0,0.0,-1,-1
context-26_28,NORP,0.0,0.0,-1,-1
context-26_28,WHEN,0.0,0.0,-1,-1
context-26_29,PLACE,6.03,6.33,165,176
context-26_29,PERSON,0.0,0.0,-1,-1
context-26_30,PLACE,1.265,1.587,29,40
context-26_30,WHEN,0.0,0.0,-1,-1
context-26_31,PLACE,6.696,7.097,218,230
context-26_31,NORP,3.849,4.411,126,144
context-26_31,NORP,3.188,3.649,105,119
context-26_31,PERSON,0.0,0.0,-1,-1
context-26_31,LAW,0.0,0.0,-1,-1
context-26_31,QUANT,0.0,0.0,-1,-1
context-26_32,PLACE,5.537,6.319,157,185
context-26_32,PLACE,2.688,3.089,81,88
context-26_32,WHEN,0.0,0.0,-1,-1
context-26_32,QUANT,0.0,0.0,-1,-1
context-26_33,PLACE,14.137,14.938,410,438
context-26_33,LAW,10.072,10.472,298,308
context-26_33,ORG,7.008,7.749,211,225
context-26_33,NORP,4.105,4.986,129,159
context-26_33,QUANT,0.0,0.0,-1,-1
context-26_33,PERSON,0.0,0.0,-1,-1
context-26_33,WHEN,0.0,0.0,-1,-1
context-26_34,QUANT,0.0,0.0,-1,-1
context-26_35,ORG,0.0,0.0,-1,-1
context-26_36,PLACE,0.922,1.222,19,24
context-26_36,PLACE,4.087,4.327,91,95
context-26_36,ORG,0.0,0.0,-1,-1
context-26_36,QUANT,0.0,0.0,-1,-1
context-26_37,PLACE,4.025,4.546,106,120
context-26_37,PLACE,3.425,3.765,89,98
context-26_37,PLACE,2.123,2.403,50,58
context-26_37,ORG,0.601,1.302,12,31
context-26_37,NORP,0.0,0.0,-1,-1
context-26_37,PERSON,0.0,0.0,-1,-1
context-26_37,WHEN,0.0,0.0,-1,-1
context-26_37,QUANT,0.0,0.0,-1,-1
context-26_38,WHEN,8.251,10.034,241,298
context-26_38,PLACE,0.0,0.0,-1,-1
context-26_39,NORP,0.0,0.0,-1,-1
context-26_40,WHEN,0.0,0.0,-1,-1
context-26_41,WHEN,10.25,12.332,291,357
context-26_41,ORG,0.0,0.0,-1,-1
context-26_42,PLACE,0.0,0.0,-1,-1
context-26_43,PLACE,13.337,13.678,363,368
context-26_43,ORG,0.0,0.0,-1,-1
context-26_44,PLACE,11.229,11.549,299,305
context-26_44,WHEN,4.704,5.885,121,155
context-26_44,QUANT,0.0,0.0,-1,-1
context-26_44,ORG,0.0,0.0,-1,-1
context-26_45,WHEN,7.094,7.836,193,209
context-26_45,PLACE,6.734,6.774,188,188
context-26_45,NORP,0.0,0.0,-1,-1
context-26_45,ORG,0.0,0.0,-1,-1
context-26_46,WHEN,0.04,1.201,1,31
context-26_46,ORG,0.0,0.0,-1,-1
context-26_47,PLACE,0.0,0.0,-1,-1
context-26_48,LAW,0.0,0.0,-1,-1
context-26_49,WHEN,7.019,7.4,196,205
context-26_49,PERSON,0.0,0.0,-1,-1
context-26_50,PLACE,6.967,7.347,217,222
context-26_50,WHEN,4.604,5.405,148,170
context-26_50,ORG,0.0,0.0,-1,-1
context-26_50,NORP,0.0,0.0,-1,-1
context-26_51,PLACE,8.809,9.35,244,253
context-26_51,PLACE,8.049,8.469,223,234
context-26_51,PLACE,5.426,5.786,157,162
context-26_51,WHEN,2.823,4.144,84,125
context-26_51,WHEN,1.201,2.503,34,75
context-26_51,QUANT,0.38,0.841,11,24
context-26_51,NORP,0.0,0.0,-1,-1
context-26_51,ORG,0.0,0.0,-1,-1
context-26_51,LAW,0.0,0.0,-1,-1
context-26_51,PERSON,0.0,0.0,-1,-1
context-26_52,PLACE,2.087,2.448,53,63
context-26_52,QUANT,0.0,0.461,-1,13
context-26_52,LAW,0.0,0.0,-1,-1
context-26_52,ORG,0.0,0.0,-1,-1
context-26_53,NORP,1.622,2.003,41,54
context-26_53,ORG,0.0,0.0,-1,-1
context-27_0,WHEN,11.289,12.309,310,334
context-27_0,PLACE,0.0,0.0,-1,-1
context-27_1,ORG,5.032,5.332,144,154
context-27_1,NORP,0.0,0.0,-1,-1
context-27_2,WHEN,12.515,14.117,382,417
context-27_2,QUANT,8.19,9.671,238,286
context-27_2,PERSON,0.0,0.0,-1,-1
context-27_2,LAW,0.0,0.0,-1,-1
context-27_3,PLACE,0.522,0.903,14,21
context-27_3,PLACE,4.577,4.717,127,130
context-27_3,LAW,0.0,0.0,-1,-1
context-27_3,PERSON,0.0,0.0,-1,-1
context-27_4,PLACE,4.727,5.027,143,149
context-27_4,QUANT,1.763,2.203,56,72
context-27_4,WHEN,0.341,1.202,11,38
context-27_4,NORP,0.0,0.0,-1,-1
context-27_4,LAW,0.0,0.0,-1,-1
context-27_4,PERSON,0.0,0.0,-1,-1
context-27_5,PLACE,11.632,12.412,325,349
context-27_5,PLACE,7.968,8.729,215,238
context-27_5,PLACE,3.143,3.183,81,82
context-27_5,NORP,1.181,1.662,34,47
context-27_5,WHEN,0.0,0.0,-1,-1
context-27_5,QUANT,0.0,0.0,-1,-1
context-27_5,ORG,0.0,0.0,-1,-1
context-27_5,LAW,0.0,0.0,-1,-1
context-27_6,ORG,0.0,0.0,-1,-1
context-27_7,PLACE,0.0,0.0,-1,-1
context-27_8,ORG,8.209,9.411,211,248
context-27_8,PERSON,2.022,2.903,55,83
context-27_8,QUANT,0.38,0.781,10,22
context-27_8,NORP,0.0,0.0,-1,-1
context-27_8,LAW,0.0,0.0,-1,-1
context-27_8,PLACE,0.0,0.0,-1,-1
context-27_9,NORP,0.541,1.142,12,29
context-27_9,WHEN,4.327,5.488,114,141
context-27_9,ORG,5.969,6.55,151,168
context-27_9,PLACE,0.0,0.0,-1,-1
context-27_9,QUANT,0.0,0.0,-1,-1
context-27_9,PERSON,0.0,0.0,-1,-1
context-27_10,QUANT,2.916,3.057,93,96
context-27_10,PERSON,0.965,1.468,27,43
context-27_10,NORP,0.0,0.0,-1,-1
context-27_10,PLACE,0.0,0.0,-1,-1
context-27_11,PLACE,8.27,9.011,233,258
context-27_11,PLACE,14.658,15.299,408,427
context-27_11,PLACE,6.768,7.569,191,215
context-27_11,ORG,3.524,5.607,99,164
context-27_11,WHEN,1.822,3.064,52,86
context-27_11,WHEN,0.821,1.482,24,43
context-27_11,LAW,0.0,0.0,-1,-1
context-27_11,QUANT,0.0,0.0,-1,-1
context-27_11,NORP,0.0,0.0,-1,-1
context-27_11,PERSON,0.0,0.0,-1,-1
context-27_12,PERSON,0.882,1.443,26,42
context-27_12,WHEN,0.0,0.0,-1,-1
context-27_13,PLACE,6.752,7.373,186,205
context-27_13,NORP,4.648,5.089,131,143
context-27_13,PLACE,2.444,3.226,74,96
context-27_13,QUANT,0.321,0.942,8,25
context-27_13,ORG,0.0,0.0,-1,-1
context-27_13,WHEN,0.0,0.0,-1,-1
context-27_13,PERSON,0.0,0.0,-1,-1
context-27_13,LAW,0.0,0.0,-1,-1
context-27_14,PLACE,8.058,8.539,226,236
context-27_14,WHEN,6.334,6.695,186,195
context-27_14,PLACE,5.151,5.873,147,171
context-27_14,QUANT,0.0,0.0,-1,-1
context-27_14,NORP,0.0,0.0,-1,-1
context-27_14,PERSON,0.0,0.0,-1,-1
context-27_15,PERSON,5.994,6.535,175,191
context-27_15,QUANT,0.0,0.0,-1,-1
context-27_16,PLACE,10.457,11.058,313,337
context-27_16,PLACE,3.546,5.309,115,174
context-27_16,PERSON,2.464,3.285,83,106
context-27_16,ORG,0.801,1.803,30,62
context-27_16,WHEN,0.0,0.0,-1,-1
context-27_16,QUANT,0.0,0.0,-1,-1
context-27_16,NORP,0.0,0.0,-1,-1
context-27_16,LAW,0.0,0.0,-1,-1
context-27_17,NORP,16.139,16.859,447,468
context-27_17,PLACE,13.756,14.437,381,403
context-27_17,PERSON,10.893,11.473,293,311
context-27_17,QUANT,0.06,0.34,2,9
context-27_17,WHEN,0.0,0.0,-1,-1
context-27_17,ORG,0.0,0.0,-1,-1
context-27_17,LAW,0.0,0.0,-1,-1
context-27_18,ORG,2.945,3.786,90,119
context-27_18,ORG,10.918,12.02,324,351
context-27_18,PLACE,1.202,1.903,31,54
context-27_18,LAW,0.0,0.0,-1,-1
context-27_18,PERSON,0.0,0.0,-1,-1
context-27_18,NORP,0.0,0.0,-1,-1
context-27_19,PLACE,6.07,6.53,186,201
context-27_19,WHEN,0.0,0.0,-1,-1
context-27_20,NORP,0.0,0.0,-1,-1
context-27_21,PERSON,0.0,0.0,-1,-1
context-27_22,NORP,4.126,4.567,105,123
context-27_22,QUANT,0.0,0.0,-1,-1
context-27_23,WHEN,0.0,0.0,-1,-1
context-27_24,WHEN,0.0,0.0,-1,-1
context-27_25,ORG,0.0,0.0,-1,-1
context-27_26,PLACE,5.21,5.792,126,144
context-27_26,PLACE,3.567,4.208,76,98
context-27_26,PERSON,0.0,0.0,-1,-1
context-27_26,QUANT,0.0,0.0,-1,-1
context-27_27,WHEN,7.998,8.378,225,236
context-27_27,PLACE,1.102,1.684,29,48
context-27_27,LAW,0.0,0.0,-1,-1
context-27_27,PERSON,0.0,0.0,-1,-1
context-27_28,ORG,0.0,0.0,-1,-1
context-27_29,PLACE,21.673,22.494,591,615
context-27_29,PLACE,19.272,19.692,526,533
context-27_29,PLACE,2.221,2.902,62,79
context-27_29,PERSON,11.807,12.428,319,334
context-27_29,ORG,10.146,10.647,270,285
context-27_29,PLACE,15.77,16.33,432,448
context-27_29,NORP,0.0,0.0,-1,-1
context-27_29,LAW,0.0,0.0,-1,-1
context-27_29,QUANT,0.0,0.0,-1,-1
context-27_29,WHEN,0.0,0.0,-1,-1
context-27_30,WHEN,0.0,0.0,-1,-1
context-27_31,PLACE,21.8,22.12,567,574
context-27_31,PLACE,17.916,18.477,467,488
context-27_31,PERSON,0.0,0.0,-1,-1
context-27_31,WHEN,0.0,0.0,-1,-1
context-27_32,PLACE,0.0,10.448,-1,293
context-27_32,WHEN,2.142,2.622,52,63
context-27_32,QUANT,0.0,0.0,-1,-1
context-27_32,LAW,0.0,0.0,-1,-1
context-27_33,PLACE,6.091,6.692,167,184
context-27_33,WHEN,0.0,0.0,-1,-1
context-27_34,PLACE,0.0,0.0,-1,-1
context-27_35,PERSON,0.0,0.0,-1,-1
context-27_36,WHEN,0.0,0.0,-1,-1
context-27_37,QUANT,7.829,8.871,201,228
context-27_37,ORG,6.368,6.728,170,180
context-27_37,PLACE,2.783,3.464,63,82
context-27_37,PLACE,0.641,1.101,11,17
context-27_37,WHEN,0.0,0.0,-1,-1
context-27_37,NORP,0.0,0.0,-1,-1
context-27_37,PERSON,0.0,0.0,-1,-1
context-27_37,LAW,0.0,0.0,-1,-1
context-27_38,ORG,0.0,0.0,-1,-1
context-27_39,NORP,22.2,22.66,568,579
context-27_39,NORP,20.978,21.659,537,558
context-27_39,PLACE,0.681,1.201,13,21
context-27_39,ORG,9.248,9.628,229,235
context-27_39,WHEN,6.626,7.186,161,173
context-27_39,WHEN,5.285,5.905,137,150
context-27_39,ORG,2.282,2.983,52,73
context-27_39,PLACE,11.49,12.131,280,288
context-27_39,QUANT,0.0,0.0,-1,-1
context-27_39,LAW,0.0,0.0,-1,-1
context-27_39,PERSON,0.0,0.0,-1,-1
context-27_40,PLACE,27.759,28.2,722,735
context-27_40,QUANT,25.838,26.378,667,681
context-27_40,QUANT,21.515,22.075,561,575
context-27_40,PERSON,15.831,16.612,414,432
context-27_40,PLACE,6.905,7.605,182,201
context-27_40,NORP,0.0,0.0,-1,-1
context-27_40,ORG,0.0,0.0,-1,-1
context-27_40,WHEN,0.0,0.0,-1,-1
context-27_40,LAW,0.0,0.0,-1,-1
context-27_41,NORP,0.0,0.0,-1,-1
context-27_42,PLACE,4.424,5.125,115,131
context-27_42,PLACE,12.713,13.213,325,332
context-27_42,NORP,16.496,17.237,422,444
context-27_42,QUANT,0.0,0.0,-1,-1
context-27_42,ORG,0.0,0.0,-1,-1
context-27_42,PERSON,0.0,0.0,-1,-1
context-27_43,PERSON,0.987,1.511,30,49
context-27_43,LAW,0.0,0.0,-1,-1
context-27_44,LAW,7.314,9.459,201,258
context-27_44,WHEN,4.829,6.032,128,159
context-27_44,WHEN,3.046,4.048,81,106
context-27_44,ORG,1.142,1.683,28,43
context-27_44,WHEN,0.361,0.741,7,20
context-27_44,PERSON,0.0,0.0,-1,-1
context-27_44,NORP,0.0,0.0,-1,-1
context-27_44,PLACE,0.0,0.0,-1,-1
context-27_44,QUANT,0.0,0.0,-1,-1
context-27_45,LAW,0.0,0.0,-1,-1
context-27_46,NORP,0.0,0.0,-1,-1
context-27_47,PLACE,8.535,9.196,254,270
context-27_47,QUANT,6.912,7.353,206,219
context-27_47,WHEN,5.089,5.93,141,174
context-27_47,NORP,0.0,0.0,-1,-1
context-27_47,ORG,0.0,0.0,-1,-1
context-27_47,LAW,0.0,0.0,-1,-1
context-27_48,WHEN,6.429,6.93,189,199
context-27_48,WHEN,2.403,3.325,71,94
context-27_48,QUANT,0.0,0.0,-1,-1
context-27_48,NORP,0.0,0.0,-1,-1
context-27_49,ORG,4.628,5.389,127,150
context-27_49,PLACE,2.023,2.725,50,67
context-27_49,PERSON,0.0,0.0,-1,-1
context-27_49,QUANT,0.0,0.0,-1,-1
context-27_50,ORG,16.212,16.953,398,418
context-27_50,PLACE,6.505,6.985,167,181
context-27_50,NORP,0.0,0.0,-1,-1
context-27_50,WHEN,0.0,0.0,-1,-1
context-27_51,LAW,0.0,0.0,-1,-1
context-27_52,WHEN,1.704,2.005,48,56
context-27_52,PLACE,0.0,0.0,-1,-1
context-27_53,ORG,10.998,11.76,287,306
context-27_53,NORP,7.573,8.234,199,218
context-27_53,QUANT,6.832,7.352,178,192
context-27_53,PLACE,5.529,6.23,146,164
context-27_53,WHEN,0.0,0.0,-1,-1
context-27_53,LAW,0.0,0.0,-1,-1
context-27_53,PERSON,0.0,0.0,-1,-1
context-28_0,ORG,7.378,7.88,194,209
context-28_0,PLACE,6.216,6.897,165,182
context-28_0,NORP,4.832,5.414,126,143
context-28_0,PERSON,3.088,3.669,82,97
context-28_0,LAW,0.0,0.0,-1,-1
context-28_0,QUANT,0.0,0.0,-1,-1
context-28_0,WHEN,0.0,0.0,-1,-1
context-28_1,NORP,3.129,3.61,87,98
context-28_1,WHEN,0.0,0.0,-1,-1
context-28_2,PLACE,4.048,4.85,102,121
context-28_2,QUANT,2.184,2.826,49,69
context-28_2,WHEN,0.0,0.0,-1,-1
context-28_2,ORG,0.0,0.0,-1,-1
context-28_3,ORG,0.983,1.604,24,44
context-28_3,PERSON,0.0,0.0,-1,-1
context-28_4,PLACE,9.576,10.297,266,291
context-28_4,ORG,0.0,0.0,-1,-1
context-28_5,QUANT,6.474,6.755,149,152
context-28_5,PLACE,0.0,0.0,-1,-1
context-28_6,QUANT,4.47,5.171,120,135
context-28_6,QUANT,0.381,0.681,11,22
context-28_6,LAW,0.0,0.0,-1,-1
context-28_6,ORG,0.0,0.0,-1,-1
context-28_7,PLACE,0.0,0.0,-1,-1
context-28_8,QUANT,2.806,3.567,89,111
context-28_8,QUANT,2.325,2.585,71,82
context-28_8,PLACE,0.0,0.0,-1,-1
context-28_8,WHEN,0.0,0.0,-1,-1
context-28_9,PERSON,0.0,0.0,-1,-1
context-28_10,PLACE,0.0,0.0,-1,-1
context-28_11,PLACE,2.083,2.464,58,71
context-28_11,PERSON,0.0,0.0,-1,-1
context-28_12,QUANT,0.0,0.0,-1,-1
context-28_13,PLACE,9.357,9.458,274,276
context-28_13,PERSON,0.0,0.0,-1,-1
context-28_14,LAW,3.064,8.01,86,226
context-28_14,PERSON,0.0,0.0,-1,-1
context-28_15,PLACE,0.0,0.0,-1,-1
context-28_16,PERSON,0.0,0.0,-1,-1
context-28_17,WHEN,14.219,14.44,415,421
context-28_17,PLACE,1.061,1.262,30,35
context-28_17,PLACE,10.374,10.514,295,298
context-28_17,QUANT,0.0,0.0,-1,-1
context-28_17,NORP,0.0,0.0,-1,-1
context-28_17,ORG,0.0,0.0,-1,-1
context-28_18,QUANT,0.0,0.0,-1,-1
context-28_19,PLACE,2.344,3.086,62,85
context-28_19,ORG,0.0,0.0,-1,-1
context-28_20,WHEN,0.0,0.0,-1,-1
context-28_21,PLACE,3.947,4.388,124,137
context-28_21,ORG,0.0,0.0,-1,-1
context-28_22,PLACE,6.196,6.597,182,196
context-28_22,PLACE,0.622,0.722,12,14
context-28_22,PERSON,0.0,0.0,-1,-1
context-28_22,LAW,0.0,0.0,-1,-1
context-28_23,LAW,0.0,0.0,-1,-1
context-28_24,PERSON,0.0,0.0,-1,-1
context-28_25,PLACE,4.166,4.586,136,148
context-28_25,QUANT,11.375,11.616,339,347
context-28_25,PLACE,10.234,10.634,313,318
context-28_25,PLACE,14.019,14.339,418,429
context-28_25,LAW,0.0,0.0,-1,-1
context-28_25,WHEN,0.0,0.0,-1,-1
context-28_25,ORG,0.0,0.0,-1,-1
context-28_25,NORP,0.0,0.0,-1,-1
context-28_26,LAW,6.926,7.647,203,226
context-28_26,QUANT,0.0,0.0,-1,-1
context-28_27,PERSON,0.0,0.0,-1,-1
context-28_28,PLACE,13.955,14.056,419,422
context-28_28,WHEN,5.166,6.067,154,188
context-28_28,WHEN,2.783,3.284,76,90
context-28_28,WHEN,0.0,0.721,-1,23
context-28_28,LAW,0.0,0.0,-1,-1
context-28_28,PERSON,0.0,0.0,-1,-1
context-28_28,NORP,0.0,0.0,-1,-1
context-28_28,QUANT,0.0,0.0,-1,-1
context-28_29,QUANT,14.698,16.36,425,478
context-28_29,PLACE,11.594,12.275,327,348
context-28_29,PLACE,0.601,0.781,12,16
context-28_29,NORP,0.0,0.0,-1,-1
context-28_29,PERSON,0.0,0.0,-1,-1
context-28_29,ORG,0.0,0.0,-1,-1
context-28_30,WHEN,7.29,8.151,209,237
context-28_30,WHEN,3.625,4.566,91,127
context-28_30,PLACE,2.003,2.143,49,51
context-28_30,ORG,0.0,0.0,-1,-1
context-28_30,LAW,0.0,0.0,-1,-1
context-28_30,NORP,0.0,0.0,-1,-1
context-28_31,PLACE,0.0,0.0,-1,-1
context-28_32,PLACE,11.079,11.399,304,315
context-28_32,QUANT,0.0,0.0,-1,-1
context-28_33,PLACE,10.732,10.852,292,294
context-28_33,WHEN,8.75,9.21,246,259
context-28_33,QUANT,8.269,8.429,231,236
context-28_33,NORP,0.0,0.0,-1,-1
context-28_33,LAW,0.0,0.0,-1,-1
context-28_33,PERSON,0.0,0.0,-1,-1
